region,region_name,model,train_rows,val_rows,test_rows,test_months,best_iteration,selected_calibration,climatology_bs,raw_bs,raw_bss,raw_bss_ci_low,raw_bss_ci_high,selected_bs,selected_bss,selected_bss_ci_low,selected_bss_ci_high,pixel_dry_roc_auc_raw,scores_path
horn_of_africa_country_masked,Horn of Africa bounding box (country-mask sensitivity),spatial,16133468,2530784,3321286,63,721,isotonic,0.013434553486431989,0.04210759949806824,-2.1342760695838634,-4.156352997762512,-0.8983402260922047,0.013852485412981484,-0.031108732193561917,-0.30241233167242554,0.31966997961068166,0.5772511763268253,/Users/ishtisdream/chirps-drought-classifier/outputs/multiregion/horn_of_africa_country_masked/spatial_scores.txt
horn_of_africa_country_masked,Horn of Africa bounding box (country-mask sensitivity),tabular,16133468,2530784,3321286,63,427,isotonic,0.013434553486431989,0.04775185293826562,-2.554405658996545,-4.803620832373486,-1.1596792848670845,0.014052716112545622,-0.04601288957894556,-0.31165998124591865,0.3125497326970867,0.5694025460013744,/Users/ishtisdream/chirps-drought-classifier/outputs/multiregion/horn_of_africa_country_masked/tabular_scores.txt
