target_time,y_true_dry_frac,xgb_raw_prob_dry,xgb_isotonic_prob_dry,xgb_platt_prob_dry,xgb_selected_prob_dry,clim_prob_dry
2021-01-01,0.040528215846475396,0.23362905,0.08558605,0.08010124709813361,0.08558605,0.06177845335360061
2021-02-01,0.02713546816764281,0.39629036,0.09676515,0.09563059729258058,0.09676515,0.08613752186810679
2021-03-01,0.36108998250551455,0.33867136,0.1033168,0.08945482452429776,0.1033168,0.1843469993154332
2021-04-01,0.11075134439142618,0.47281837,0.104138955,0.1034882324476545,0.104138955,0.16449367567976975
2021-05-01,0.04796680809522021,0.5382525,0.10419587,0.1099075811098289,0.10419587,0.17063717943904178
2021-06-01,0.3317344152889428,0.30675277,0.10244705,0.08630770137967686,0.10244705,0.1198650083421811
2021-07-01,0.037551098013119115,0.12397292,0.052535005,0.0709478314294465,0.052535005,0.1125991795066802
2021-08-01,0.11137658167361138,0.107224755,0.044531837,0.06964746318966691,0.044531837,0.13475212237588474
2021-09-01,0.037724665391969406,0.4053378,0.09652944,0.09653693594326043,0.09652944,0.13338579202823944
2021-10-01,0.16569481257099583,0.60208863,0.103279196,0.1196485706925664,0.103279196,0.17997407741822738
2021-11-01,0.18747403014392022,0.3199448,0.09898734,0.08767960563438092,0.09898734,0.15434593737015073
2021-12-01,0.061670025805722464,0.11612126,0.048242435,0.07036954212421312,0.048242435,0.11672416566085687
2022-01-01,0.0018240547216416493,0.132563,0.054833047,0.07168994187331414,0.054833047,0.06177845335360061
2022-02-01,0.042062828021601883,0.21771257,0.08711076,0.07857980695559079,0.08711076,0.08613752186810679
2022-03-01,0.23362744352323725,0.22903764,0.09277551,0.07943309150800089,0.09277551,0.1843469993154332
2022-04-01,0.15835416193289403,0.22276525,0.0966189,0.07881354636724748,0.0966189,0.16449367567976975
2022-05-01,0.3783088649419893,0.5105519,0.10402834,0.10720363975152315,0.10402834,0.17063717943904178
2022-06-01,0.10863794934020932,0.4541393,0.10281794,0.10124381015208687,0.10281794,0.1198650083421811
2022-07-01,0.12742656146021486,0.30437702,0.09189434,0.08674630244128015,0.09189434,0.1125991795066802
2022-08-01,0.13224893917963224,0.20780657,0.07869717,0.07786929261812282,0.07869717,0.13475212237588474
2022-09-01,0.07367112810707457,0.2539854,0.07979861,0.08235013961944258,0.07979861,0.13338579202823944
2022-10-01,0.06190836804240818,0.33830684,0.101164885,0.08934850777724532,0.101164885,0.17997407741822738
2022-11-01,0.16650927359951648,0.3080257,0.097328484,0.08659325230142703,0.097328484,0.15434593737015073
2022-12-01,0.028480476181506526,0.25184336,0.0893592,0.08163109277176976,0.0893592,0.11672416566085687
2023-01-01,0.06448793463803915,0.10348222,0.042661108,0.06939727191803338,0.042661108,0.06177845335360061
2023-02-01,0.19816307902943636,0.15902,0.06750613,0.07372484892222232,0.06750613,0.08613752186810679
2023-03-01,0.006750589488096144,0.2551401,0.098762654,0.08165695921431936,0.098762654,0.1843469993154332
2023-04-01,0.0,0.19356361,0.07589069,0.07668420467931006,0.07589069,0.16449367567976975
2023-05-01,0.21809409379341418,0.26377413,0.093942806,0.0826224669537129,0.093942806,0.17063717943904178
2023-06-01,0.07741164871833763,0.36533347,0.102452494,0.09196638537843377,0.102452494,0.1198650083421811
2023-07-01,0.22473619165319897,0.20869996,0.06653894,0.07848113545893332,0.06653894,0.1125991795066802
2023-08-01,0.29293933254329296,0.34219256,0.08985299,0.09070550859118041,0.08985299,0.13475212237588474
2023-09-01,0.018623326959847038,0.3913079,0.08732224,0.09639668237703367,0.08732224,0.13338579202823944
2023-10-01,0.005793260128739114,0.09172417,0.036990047,0.06850507805503746,0.036990047,0.17997407741822738
2023-11-01,0.005212858384013901,0.115861565,0.048077907,0.07042719177202736,0.048077907,0.15434593737015073
2023-12-01,0.08939705023639549,0.031972993,0.010563025,0.06418873968936041,0.010563025,0.11672416566085687
2024-01-01,0.006118183545506365,0.047822908,0.01646559,0.065279454788586,0.01646559,0.06177845335360061
2024-02-01,0.005362440100403134,0.064993486,0.02483733,0.06651577793028872,0.02483733,0.08613752186810679
2024-03-01,0.08098805811211683,0.15992858,0.069331795,0.07377002443796953,0.069331795,0.1843469993154332
2024-04-01,0.04044535332878891,0.29965854,0.101561196,0.08560318567869292,0.101561196,0.16449367567976975
2024-05-01,0.11677242518679834,0.23434202,0.0933496,0.07990980255018436,0.0933496,0.17063717943904178
2024-06-01,0.18235249507052934,0.4772772,0.10316863,0.10370550097742594,0.10316863,0.1198650083421811
2024-07-01,0.02323414773267421,0.3026031,0.0898354,0.08661836274511402,0.0898354,0.1125991795066802
2024-08-01,0.08685347299208686,0.18444552,0.0774215,0.07575284799265225,0.0774215,0.13475212237588474
2024-09-01,0.13652007648183556,0.3049661,0.09634603,0.08631869471536531,0.09634603,0.13338579202823944
2024-10-01,0.13814842862552063,0.16977242,0.071630515,0.07457603170589587,0.071630515,0.17997407741822738
2024-11-01,0.016620707891058815,0.04444983,0.015185996,0.06505790334903708,0.015185996,0.15434593737015073
2024-12-01,0.30946147036109173,0.048298575,0.016113438,0.06531327325774343,0.016113438,0.11672416566085687
2025-01-01,0.1555006650199506,0.1631986,0.067625806,0.07408762795372448,0.067625806,0.06177845335360061
2025-02-01,0.21466874572145736,0.24224603,0.08127726,0.08104477728589443,0.08127726,0.08613752186810679
2025-03-01,0.03274511295352552,0.26260507,0.09784067,0.08238148355021457,0.09784067,0.1843469993154332
2025-04-01,0.07553207604332349,0.2360325,0.08959362,0.08013301057953062,0.08959362,0.16449367567976975
2025-05-01,0.029512259227274434,0.5563824,0.1042365,0.1118399132105879,0.1042365,0.17063717943904178
2025-06-01,0.29112316092825724,0.3600628,0.10213005,0.0915966916103166,0.10213005,0.1198650083421811
2025-07-01,0.18832588649111132,0.2091019,0.08248071,0.07792200104226167,0.08248071,0.1125991795066802
2025-08-01,0.06556061011506556,0.2897212,0.09570172,0.08496154807580121,0.09570172,0.13475212237588474
2025-09-01,0.04535372848948375,0.16859493,0.06715678,0.07466292765893051,0.06715678,0.13338579202823944
2025-10-01,0.15448693676637637,0.25592774,0.09423854,0.08193312265789442,0.09423854,0.17997407741822738
2025-11-01,0.5796660748687342,0.13264148,0.05686703,0.07164331142198622,0.05686703,0.15434593737015073
2025-12-01,0.009606509823127201,0.23599657,0.07582699,0.08075989688568797,0.07582699,0.11672416566085687
2026-01-01,0.1480334410032301,0.18596262,0.07687308,0.07593427731537129,0.07687308,0.06177845335360061
2026-02-01,0.02542405111432266,0.5219779,0.10072626,0.10904692016390209,0.10072626,0.08613752186810679
2026-03-01,3.803149007378109e-05,0.2228503,0.081737325,0.07924272661523463,0.081737325,0.1843469993154332
