zone,n_runs,mean_duration_months,median_duration_months,max_duration_months,mean_severity_threshold_deficit,median_severity_threshold_deficit,max_severity_threshold_deficit,mean_intensity,median_intensity,min_spi12_during_runs
0,9,5.333333333333333,2.0,14,2.2270471254984536,0.6838815212249756,10.273120999336243,0.3492642279364105,0.3346867561340332,-2.546494245529175
1,13,2.769230769230769,2.0,7,0.7710558176040649,0.083670973777771,2.697346568107605,0.17811339261767628,0.083670973777771,-1.7470825910568237
2,9,4.111111111111111,3.0,14,1.8993739287058513,0.30272018909454346,9.187466502189636,0.2616075553748973,0.15891706943511963,-2.1601340770721436
3,10,5.8,2.0,25,1.6886170864105225,0.26413416862487793,6.67595100402832,0.20699050368581498,0.19281259059906006,-2.0197718143463135
