target_time,y_true_dry_frac,pred_prob_dry,clim_prob_dry,n_pixels,scenario,selected_calibration
2010-07-01,0.0,9.1050395e-05,0.009249053529496334,1030,random_spi1_rows,isotonic
2010-08-01,0.02422480620155039,0.01988948,0.05130344984930175,1032,random_spi1_rows,isotonic
2010-09-01,0.09942084942084942,0.095767565,0.05656632088726794,1036,random_spi1_rows,isotonic
2010-10-01,0.0,4.4814526e-05,0.19524203112085384,1018,random_spi1_rows,isotonic
2010-11-01,0.0020429009193054137,0.000155156,0.167907539953722,979,random_spi1_rows,isotonic
2010-12-01,0.0,2.700144e-05,0.14229303402516438,1050,random_spi1_rows,isotonic
2011-01-01,0.20492610837438424,0.21653964,0.18099466182576343,1015,random_spi1_rows,isotonic
2011-02-01,0.03969022265246854,0.03836834,0.19317394731185364,1033,random_spi1_rows,isotonic
2011-03-01,0.0,3.3707434e-05,0.18959800953265984,933,random_spi1_rows,isotonic
2011-04-01,0.20398481973434535,0.19041273,0.20948455894583157,1054,random_spi1_rows,isotonic
2011-05-01,0.017418032786885244,0.008274498,0.17964827989774862,976,random_spi1_rows,isotonic
2011-06-01,0.003996003996003996,0.0023456037,0.10655945256578907,1001,random_spi1_rows,isotonic
2011-07-01,0.0028957528957528956,0.0020750493,0.009249053529496334,1036,random_spi1_rows,isotonic
2011-08-01,0.07914338919925512,0.05390506,0.05130344984930175,1074,random_spi1_rows,isotonic
2011-09-01,0.002859866539561487,0.0017416078,0.05656632088726794,1049,random_spi1_rows,isotonic
2011-10-01,0.007889546351084813,0.008049029,0.19524203112085384,1014,random_spi1_rows,isotonic
2011-11-01,0.0,0.0014217764,0.167907539953722,1026,random_spi1_rows,isotonic
2011-12-01,0.889763779527559,0.9150736,0.14229303402516438,1016,random_spi1_rows,isotonic
2012-01-01,0.0,0.0011801084,0.18099466182576343,988,random_spi1_rows,isotonic
2012-02-01,0.06557377049180328,0.052228633,0.19317394731185364,1037,random_spi1_rows,isotonic
2012-03-01,0.0,0.00021817414,0.18959800953265984,988,random_spi1_rows,isotonic
2012-04-01,0.0,0.000755596,0.20948455894583157,1045,random_spi1_rows,isotonic
2012-05-01,0.7288135593220338,0.78471375,0.17964827989774862,1062,random_spi1_rows,isotonic
2012-06-01,0.18405511811023623,0.16668473,0.10655945256578907,1016,random_spi1_rows,isotonic
2012-07-01,0.004830917874396135,0.00045316853,0.009249053529496334,1035,random_spi1_rows,isotonic
2012-08-01,0.009285051067780872,0.008198436,0.05130344984930175,1077,random_spi1_rows,isotonic
2012-09-01,0.06286836935166994,0.031027267,0.05656632088726794,1018,random_spi1_rows,isotonic
2012-10-01,0.06842105263157895,0.05681144,0.19524203112085384,950,random_spi1_rows,isotonic
2012-11-01,0.0010050251256281408,0.0003693655,0.167907539953722,995,random_spi1_rows,isotonic
2012-12-01,0.003048780487804878,0.0009977038,0.14229303402516438,984,random_spi1_rows,isotonic
2013-01-01,0.25876288659793817,0.26278228,0.18099466182576343,970,random_spi1_rows,isotonic
2013-02-01,0.9273255813953488,0.950141,0.19317394731185364,1032,random_spi1_rows,isotonic
2013-03-01,0.0866601752677702,0.08328751,0.18959800953265984,1027,random_spi1_rows,isotonic
2013-04-01,0.5351681957186545,0.57221895,0.20948455894583157,981,random_spi1_rows,isotonic
2013-05-01,0.14186507936507936,0.15868078,0.17964827989774862,1008,random_spi1_rows,isotonic
2013-06-01,0.01736745886654479,0.013421178,0.10655945256578907,1094,random_spi1_rows,isotonic
2013-07-01,0.0,0.00019307723,0.009249053529496334,1060,random_spi1_rows,isotonic
2013-08-01,0.01593625498007968,0.010131737,0.05130344984930175,1004,random_spi1_rows,isotonic
2013-09-01,0.0,0.00045626212,0.05656632088726794,1013,random_spi1_rows,isotonic
2013-10-01,0.42254901960784313,0.41921696,0.19524203112085384,1020,random_spi1_rows,isotonic
2013-11-01,0.21314741035856574,0.22166468,0.167907539953722,1004,random_spi1_rows,isotonic
2013-12-01,0.7892644135188867,0.83633727,0.14229303402516438,1006,random_spi1_rows,isotonic
2014-01-01,0.7152847152847153,0.7290944,0.18099466182576343,1001,random_spi1_rows,isotonic
2014-02-01,0.0,0.0013066598,0.19317394731185364,1013,random_spi1_rows,isotonic
2014-03-01,0.0,0.00089230324,0.18959800953265984,979,random_spi1_rows,isotonic
2014-04-01,0.06206896551724138,0.0463306,0.20948455894583157,1015,random_spi1_rows,isotonic
2014-05-01,0.3947623666343356,0.4296783,0.17964827989774862,1031,random_spi1_rows,isotonic
2014-06-01,0.1483996120271581,0.13473123,0.10655945256578907,1031,random_spi1_rows,isotonic
2014-07-01,0.0,0.000449881,0.009249053529496334,1024,random_spi1_rows,isotonic
2014-08-01,0.0,9.171726e-05,0.05130344984930175,1021,random_spi1_rows,isotonic
2014-09-01,0.0,0.00018998008,0.05656632088726794,994,random_spi1_rows,isotonic
2014-10-01,0.18691588785046728,0.18351829,0.19524203112085384,963,random_spi1_rows,isotonic
2014-11-01,0.0,0.00080847193,0.167907539953722,1026,random_spi1_rows,isotonic
2014-12-01,0.0,0.000113798254,0.14229303402516438,1040,random_spi1_rows,isotonic
2015-01-01,0.9425511197663097,0.9448035,0.18099466182576343,1027,random_spi1_rows,isotonic
2015-02-01,0.08853118712273642,0.07970717,0.19317394731185364,994,random_spi1_rows,isotonic
2015-03-01,0.45499021526418787,0.47034112,0.18959800953265984,1022,random_spi1_rows,isotonic
2015-04-01,0.000999000999000999,0.0033988263,0.20948455894583157,1001,random_spi1_rows,isotonic
2015-05-01,0.11588411588411589,0.10448482,0.17964827989774862,1001,random_spi1_rows,isotonic
2015-06-01,0.01800947867298578,0.007503608,0.10655945256578907,1055,random_spi1_rows,isotonic
2015-07-01,0.0,6.1962037e-06,0.009249053529496334,1042,random_spi1_rows,isotonic
2015-08-01,0.0,0.0001467537,0.05130344984930175,978,random_spi1_rows,isotonic
2015-09-01,0.0036429872495446266,0.00019268482,0.05656632088726794,1098,random_spi1_rows,isotonic
2015-10-01,0.0,0.00013154981,0.19524203112085384,978,random_spi1_rows,isotonic
2015-11-01,0.0391425908667288,0.045636404,0.167907539953722,1073,random_spi1_rows,isotonic
2015-12-01,0.0,1.8592189e-07,0.14229303402516438,1018,random_spi1_rows,isotonic
2016-01-01,0.0,6.481797e-07,0.18099466182576343,1022,random_spi1_rows,isotonic
2016-02-01,0.4217098943323727,0.40272483,0.19317394731185364,1041,random_spi1_rows,isotonic
2016-03-01,0.0,2.365856e-06,0.18959800953265984,1040,random_spi1_rows,isotonic
2016-04-01,0.08875739644970414,0.0573237,0.20948455894583157,1014,random_spi1_rows,isotonic
2016-05-01,0.000968054211035818,0.00053663866,0.17964827989774862,1033,random_spi1_rows,isotonic
2016-06-01,0.1766990291262136,0.16206442,0.10655945256578907,1030,random_spi1_rows,isotonic
2016-07-01,0.0019646365422396855,0.0005832527,0.009249053529496334,1018,random_spi1_rows,isotonic
2016-08-01,0.0,0.0005632128,0.05130344984930175,1034,random_spi1_rows,isotonic
2016-09-01,0.06329113924050633,0.057819154,0.05656632088726794,1027,random_spi1_rows,isotonic
2016-10-01,0.0,0.00026105967,0.19524203112085384,1016,random_spi1_rows,isotonic
2016-11-01,0.08030592734225621,0.06318916,0.167907539953722,1046,random_spi1_rows,isotonic
2016-12-01,0.016831683168316833,0.010071419,0.14229303402516438,1010,random_spi1_rows,isotonic
2017-01-01,0.0,5.0891427e-05,0.18099466182576343,1032,random_spi1_rows,isotonic
2017-02-01,0.0,0.0005105797,0.19317394731185364,1046,random_spi1_rows,isotonic
2017-03-01,0.040674603174603176,0.024953824,0.18959800953265984,1008,random_spi1_rows,isotonic
2017-04-01,0.0,0.0007311508,0.20948455894583157,1047,random_spi1_rows,isotonic
2017-05-01,0.17846460618145563,0.18714504,0.17964827989774862,1003,random_spi1_rows,isotonic
2017-06-01,0.010175763182238668,0.0030978594,0.10655945256578907,1081,random_spi1_rows,isotonic
2017-07-01,0.006122448979591836,0.00036518928,0.009249053529496334,980,random_spi1_rows,isotonic
2017-08-01,0.0,0.0011421089,0.05130344984930175,1072,random_spi1_rows,isotonic
2017-09-01,0.0,0.00011678694,0.05656632088726794,962,random_spi1_rows,isotonic
2017-10-01,0.41733067729083667,0.46077237,0.19524203112085384,1004,random_spi1_rows,isotonic
2017-11-01,0.01287128712871287,0.0043854252,0.167907539953722,1010,random_spi1_rows,isotonic
2017-12-01,0.8205394190871369,0.8522262,0.14229303402516438,964,random_spi1_rows,isotonic
2018-01-01,0.0,0.0006985825,0.18099466182576343,999,random_spi1_rows,isotonic
2018-02-01,0.9755381604696673,0.98557234,0.19317394731185364,1022,random_spi1_rows,isotonic
2018-03-01,0.0,1.8501258e-05,0.18959800953265984,1059,random_spi1_rows,isotonic
2018-04-01,0.0,0.0003517172,0.20948455894583157,1036,random_spi1_rows,isotonic
2018-05-01,0.024024024024024024,0.018223176,0.17964827989774862,999,random_spi1_rows,isotonic
2018-06-01,0.46265938069216755,0.4588216,0.10655945256578907,1098,random_spi1_rows,isotonic
2018-07-01,0.0010224948875255625,0.0002701061,0.009249053529496334,978,random_spi1_rows,isotonic
2018-08-01,0.06060606060606061,0.05131767,0.05130344984930175,1023,random_spi1_rows,isotonic
2018-09-01,0.15262636273538158,0.12319751,0.05656632088726794,1009,random_spi1_rows,isotonic
2018-10-01,0.11713455953533398,0.09624616,0.19524203112085384,1033,random_spi1_rows,isotonic
2018-11-01,0.0,0.00010971269,0.167907539953722,1015,random_spi1_rows,isotonic
2018-12-01,0.0,0.0,0.14229303402516438,1039,random_spi1_rows,isotonic
2019-01-01,0.0,0.0012233441,0.18099466182576343,997,random_spi1_rows,isotonic
2019-02-01,0.0,9.69448e-05,0.19317394731185364,1033,random_spi1_rows,isotonic
2019-03-01,0.0,0.0005175446,0.18959800953265984,962,random_spi1_rows,isotonic
2019-04-01,0.006965174129353234,0.005633154,0.20948455894583157,1005,random_spi1_rows,isotonic
2019-05-01,0.0,7.682106e-05,0.17964827989774862,1053,random_spi1_rows,isotonic
2019-06-01,0.02321083172147002,0.010215277,0.10655945256578907,1034,random_spi1_rows,isotonic
2019-07-01,0.0009727626459143969,0.00042706516,0.009249053529496334,1028,random_spi1_rows,isotonic
2019-08-01,0.012048192771084338,0.007225568,0.05130344984930175,1079,random_spi1_rows,isotonic
2019-09-01,0.005,0.003921887,0.05656632088726794,1000,random_spi1_rows,isotonic
2019-10-01,0.7060546875,0.7551918,0.19524203112085384,1024,random_spi1_rows,isotonic
2019-11-01,0.3040078201368524,0.31905976,0.167907539953722,1023,random_spi1_rows,isotonic
2019-12-01,0.0,0.00021386189,0.14229303402516438,973,random_spi1_rows,isotonic
2020-01-01,0.06978967495219886,0.046953026,0.18099466182576343,1046,random_spi1_rows,isotonic
2020-02-01,0.9757986447241046,0.9737015,0.19317394731185364,1033,random_spi1_rows,isotonic
2020-03-01,0.1068334937439846,0.088281505,0.18959800953265984,1039,random_spi1_rows,isotonic
2020-04-01,0.08518877057115198,0.05536351,0.20948455894583157,1033,random_spi1_rows,isotonic
2020-05-01,0.038267875125881166,0.018416278,0.17964827989774862,993,random_spi1_rows,isotonic
2020-06-01,0.027855153203342618,0.016859917,0.10655945256578907,1077,random_spi1_rows,isotonic
2020-07-01,0.0,3.2328706e-05,0.009249053529496334,1001,random_spi1_rows,isotonic
2020-08-01,0.0,0.0018448709,0.05130344984930175,1014,random_spi1_rows,isotonic
2020-09-01,0.08582834331337326,0.082571864,0.05656632088726794,1002,random_spi1_rows,isotonic
2020-10-01,0.7534791252485089,0.80044216,0.19524203112085384,1006,random_spi1_rows,isotonic
2020-11-01,0.34886025768087214,0.34733987,0.167907539953722,1009,random_spi1_rows,isotonic
2020-12-01,0.07115749525616698,0.06414357,0.14229303402516438,1054,random_spi1_rows,isotonic
2021-01-01,0.001937984496124031,0.0017497775,0.18099466182576343,1032,random_spi1_rows,isotonic
2021-02-01,0.45300751879699247,0.49898598,0.19317394731185364,1064,random_spi1_rows,isotonic
2021-03-01,0.2177191328934967,0.19700275,0.18959800953265984,1061,random_spi1_rows,isotonic
2021-04-01,0.8378887841658812,0.86432403,0.20948455894583157,1061,random_spi1_rows,isotonic
2021-05-01,0.46593186372745493,0.4806519,0.17964827989774862,998,random_spi1_rows,isotonic
2021-06-01,0.3758519961051607,0.34976876,0.10655945256578907,1027,random_spi1_rows,isotonic
2021-07-01,0.001968503937007874,0.00049045205,0.009249053529496334,1016,random_spi1_rows,isotonic
2021-08-01,0.047992164544564155,0.035118833,0.05130344984930175,1021,random_spi1_rows,isotonic
2021-09-01,0.030389363722697058,0.015149371,0.05656632088726794,1053,random_spi1_rows,isotonic
2021-10-01,0.0,2.4107847e-05,0.19524203112085384,1066,random_spi1_rows,isotonic
2021-11-01,0.09218436873747494,0.07583741,0.167907539953722,998,random_spi1_rows,isotonic
2021-12-01,0.0,0.0004869284,0.14229303402516438,1000,random_spi1_rows,isotonic
2022-01-01,0.9874031007751938,0.9923313,0.18099466182576343,1032,random_spi1_rows,isotonic
2022-02-01,0.9806629834254144,0.98200274,0.19317394731185364,1086,random_spi1_rows,isotonic
2022-03-01,0.5044722719141324,0.5378828,0.18959800953265984,1118,random_spi1_rows,isotonic
2022-04-01,0.28174603174603174,0.29232815,0.20948455894583157,1008,random_spi1_rows,isotonic
2022-05-01,0.5868448098663926,0.60338324,0.17964827989774862,973,random_spi1_rows,isotonic
2022-06-01,0.012548262548262547,0.011306766,0.10655945256578907,1036,random_spi1_rows,isotonic
2022-07-01,0.003045685279187817,0.002110937,0.009249053529496334,985,random_spi1_rows,isotonic
2022-08-01,0.0,0.00043221252,0.05130344984930175,1028,random_spi1_rows,isotonic
2022-09-01,0.000949667616334283,0.0005919943,0.05656632088726794,1053,random_spi1_rows,isotonic
2022-10-01,0.45708582834331335,0.49249253,0.19524203112085384,1002,random_spi1_rows,isotonic
2022-11-01,0.0635386119257087,0.05453722,0.167907539953722,1023,random_spi1_rows,isotonic
2022-12-01,0.0,0.00018458668,0.14229303402516438,1095,random_spi1_rows,isotonic
2023-01-01,0.0,1.463639e-05,0.18099466182576343,1008,random_spi1_rows,isotonic
2023-02-01,0.0009737098344693282,0.0020662588,0.19317394731185364,1027,random_spi1_rows,isotonic
2023-03-01,0.0,8.1919105e-05,0.18959800953265984,1036,random_spi1_rows,isotonic
2023-04-01,0.7564766839378239,0.7855925,0.20948455894583157,965,random_spi1_rows,isotonic
2023-05-01,0.17296786389413987,0.17093286,0.17964827989774862,1058,random_spi1_rows,isotonic
2023-06-01,0.0,3.1845993e-05,0.10655945256578907,1091,random_spi1_rows,isotonic
2023-07-01,0.0028763183125599234,0.0007344868,0.009249053529496334,1043,random_spi1_rows,isotonic
2023-08-01,0.002014098690835851,0.0010636998,0.05130344984930175,993,random_spi1_rows,isotonic
2023-09-01,0.0009813542688910696,0.000101258076,0.05656632088726794,1019,random_spi1_rows,isotonic
2023-10-01,0.33013435700575816,0.31912148,0.19524203112085384,1042,random_spi1_rows,isotonic
2023-11-01,0.2711864406779661,0.26502725,0.167907539953722,1003,random_spi1_rows,isotonic
2023-12-01,0.0009328358208955224,0.00025723374,0.14229303402516438,1072,random_spi1_rows,isotonic
2024-01-01,0.0,4.5881967e-05,0.18099466182576343,1058,random_spi1_rows,isotonic
2024-02-01,0.0,9.090444e-05,0.1931739473118536,965,random_spi1_rows,isotonic
2024-03-01,0.03831041257367387,0.025483582,0.18959800953265984,1018,random_spi1_rows,isotonic
2024-04-01,0.2599601593625498,0.2641515,0.20948455894583157,1004,random_spi1_rows,isotonic
2024-05-01,0.1530214424951267,0.13192548,0.17964827989774862,1026,random_spi1_rows,isotonic
2024-06-01,0.0068694798822374874,0.0050193463,0.10655945256578907,1019,random_spi1_rows,isotonic
2024-07-01,0.00101010101010101,0.0013228215,0.009249053529496334,990,random_spi1_rows,isotonic
2024-08-01,0.008563273073263558,0.0057489746,0.05130344984930175,1051,random_spi1_rows,isotonic
2024-09-01,0.006036217303822937,0.004879911,0.05656632088726794,994,random_spi1_rows,isotonic
2024-10-01,0.30198019801980197,0.3195158,0.19524203112085384,1010,random_spi1_rows,isotonic
2024-11-01,0.008205128205128205,0.0023454654,0.167907539953722,975,random_spi1_rows,isotonic
2024-12-01,0.0009813542688910696,0.0006240818,0.14229303402516438,1019,random_spi1_rows,isotonic
2025-01-01,0.8932692307692308,0.9369447,0.18099466182576343,1040,random_spi1_rows,isotonic
2025-02-01,0.0,0.0010949265,0.19317394731185364,980,random_spi1_rows,isotonic
2025-03-01,0.03715170278637771,0.022766871,0.18959800953265984,969,random_spi1_rows,isotonic
2025-04-01,0.40671641791044777,0.41271827,0.20948455894583157,1072,random_spi1_rows,isotonic
2025-05-01,0.18076923076923077,0.13583088,0.17964827989774862,1040,random_spi1_rows,isotonic
2025-06-01,0.14747474747474748,0.13382696,0.10655945256578907,990,random_spi1_rows,isotonic
2025-07-01,0.0,0.00036907216,0.009249053529496334,1030,random_spi1_rows,isotonic
2025-08-01,0.0,0.00020999083,0.05130344984930175,983,random_spi1_rows,isotonic
2025-09-01,0.0,0.00035750176,0.05656632088726794,1079,random_spi1_rows,isotonic
2025-10-01,0.013888888888888888,0.007956243,0.19524203112085384,1008,random_spi1_rows,isotonic
2025-11-01,0.021316033364226137,0.009019859,0.167907539953722,1079,random_spi1_rows,isotonic
2025-12-01,0.0,0.001948173,0.14229303402516438,1011,random_spi1_rows,isotonic
2026-01-01,0.046153846153846156,0.036077805,0.18099466182576343,1105,random_spi1_rows,isotonic
2026-02-01,0.0,0.0012560355,0.19317394731185364,1007,random_spi1_rows,isotonic
2026-03-01,0.5602350636630754,0.5842248,0.18959800953265984,1021,random_spi1_rows,isotonic
2021-01-01,0.22975352112676056,0.27868816,0.18396126760563383,6816,overlap_spi3_lead1,isotonic
2021-02-01,0.460093896713615,0.17197265,0.14759389671361503,6816,overlap_spi3_lead1,isotonic
2021-03-01,0.2847711267605634,0.18196975,0.16026408450704224,6816,overlap_spi3_lead1,isotonic
2021-04-01,0.9925176056338029,0.6943229,0.18302230046948356,6816,overlap_spi3_lead1,isotonic
2021-05-01,0.7546948356807511,0.70588607,0.20348591549295775,6816,overlap_spi3_lead1,isotonic
2021-06-01,0.8597417840375586,0.7109982,0.1815669014084507,6816,overlap_spi3_lead1,isotonic
2021-07-01,0.5308098591549296,0.5289748,0.17452148790176958,6816,overlap_spi3_lead1,isotonic
2021-08-01,0.5218667449368947,0.37857133,0.15473798288591362,6814,overlap_spi3_lead1,isotonic
2021-09-01,0.08893454652186675,0.2990657,0.12241200243841864,6814,overlap_spi3_lead1,isotonic
2021-10-01,0.0,0.2372807,0.1280960014449888,6814,overlap_spi3_lead1,isotonic
2021-11-01,0.0,0.0009618821,0.11865745756590827,6816,overlap_spi3_lead1,isotonic
2021-12-01,0.0,0.022047883,0.13779229866377754,6816,overlap_spi3_lead1,isotonic
2022-01-01,0.08318661971830986,0.025546156,0.18396126760563383,6816,overlap_spi3_lead1,isotonic
2022-02-01,0.6898474178403756,0.20497157,0.14759389671361503,6816,overlap_spi3_lead1,isotonic
2022-03-01,1.0,0.811699,0.16026408450704224,6816,overlap_spi3_lead1,isotonic
2022-04-01,0.9995598591549296,0.84105635,0.18302230046948356,6816,overlap_spi3_lead1,isotonic
2022-05-01,0.7539612676056338,0.56310445,0.20348591549295775,6816,overlap_spi3_lead1,isotonic
2022-06-01,0.4636150234741784,0.5232352,0.1815669014084507,6816,overlap_spi3_lead1,isotonic
2022-07-01,0.47139084507042256,0.41714516,0.17452148790176958,6816,overlap_spi3_lead1,isotonic
2022-08-01,0.024214851775755795,0.15504166,0.15473798288591362,6814,overlap_spi3_lead1,isotonic
2022-09-01,0.0038156736131493983,0.15361182,0.12241200243841864,6814,overlap_spi3_lead1,isotonic
2022-10-01,0.13795127678309363,0.08547993,0.1280960014449888,6814,overlap_spi3_lead1,isotonic
2022-11-01,0.19395539906103287,0.4074535,0.11865745756590827,6816,overlap_spi3_lead1,isotonic
2022-12-01,0.0,0.47244018,0.13779229866377754,6816,overlap_spi3_lead1,isotonic
2023-01-01,0.0,0.013700242,0.18396126760563383,6816,overlap_spi3_lead1,isotonic
2023-02-01,0.0,0.0,0.14759389671361503,6816,overlap_spi3_lead1,isotonic
2023-03-01,0.0,0.00010288512,0.16026408450704224,6816,overlap_spi3_lead1,isotonic
2023-04-01,0.005428403755868545,0.005803248,0.18302230046948356,6816,overlap_spi3_lead1,isotonic
2023-05-01,0.0008802816901408451,0.012636003,0.20348591549295775,6816,overlap_spi3_lead1,isotonic
2023-06-01,0.4948650234741784,0.55854666,0.1815669014084507,6816,overlap_spi3_lead1,isotonic
2023-07-01,0.007482394366197183,0.03567776,0.17452148790176958,6816,overlap_spi3_lead1,isotonic
2023-08-01,0.00044027003228646906,0.03529325,0.15473798288591362,6814,overlap_spi3_lead1,isotonic
2023-09-01,0.008218373936014088,0.2601078,0.12241200243841864,6814,overlap_spi3_lead1,isotonic
2023-10-01,0.24977986498385676,0.13949117,0.1280960014449888,6814,overlap_spi3_lead1,isotonic
2023-11-01,0.5277288732394366,0.13083091,0.11865745756590827,6816,overlap_spi3_lead1,isotonic
2023-12-01,0.301056338028169,0.21244523,0.13779229866377754,6816,overlap_spi3_lead1,isotonic
2024-01-01,0.01232394366197183,0.17944066,0.18396126760563383,6816,overlap_spi3_lead1,isotonic
2024-02-01,0.0,0.04714281,0.14759389671361503,6816,overlap_spi3_lead1,isotonic
2024-03-01,0.0,0.0007253998,0.16026408450704224,6816,overlap_spi3_lead1,isotonic
2024-04-01,0.0,0.00026740652,0.18302230046948356,6816,overlap_spi3_lead1,isotonic
2024-05-01,0.06836854460093897,0.104706086,0.20348591549295775,6816,overlap_spi3_lead1,isotonic
2024-06-01,0.21919014084507044,0.2684403,0.1815669014084507,6816,overlap_spi3_lead1,isotonic
2024-07-01,0.1216255868544601,0.15289986,0.17452148790176958,6816,overlap_spi3_lead1,isotonic
2024-08-01,0.11021426474904608,0.12445364,0.15473798288591362,6814,overlap_spi3_lead1,isotonic
2024-09-01,0.09700616378045201,0.19133723,0.12241200243841864,6814,overlap_spi3_lead1,isotonic
2024-10-01,0.49060757264455535,0.1707753,0.1280960014449888,6814,overlap_spi3_lead1,isotonic
2024-11-01,0.02699530516431925,0.3725372,0.11865745756590827,6816,overlap_spi3_lead1,isotonic
2024-12-01,0.03198356807511737,0.07494814,0.13779229866377754,6816,overlap_spi3_lead1,isotonic
2025-01-01,0.20980046948356806,0.11387507,0.18396126760563383,6816,overlap_spi3_lead1,isotonic
2025-02-01,0.2943075117370892,0.5207063,0.14759389671361503,6816,overlap_spi3_lead1,isotonic
2025-03-01,0.09345657276995305,0.30289724,0.16026408450704224,6816,overlap_spi3_lead1,isotonic
2025-04-01,0.011150234741784037,0.035313282,0.18302230046948356,6816,overlap_spi3_lead1,isotonic
2025-05-01,0.15610328638497653,0.22494215,0.20348591549295775,6816,overlap_spi3_lead1,isotonic
2025-06-01,0.6314553990610329,0.573143,0.1815669014084507,6816,overlap_spi3_lead1,isotonic
2025-07-01,0.15551643192488263,0.353428,0.17452148790176958,6816,overlap_spi3_lead1,isotonic
2025-08-01,0.21265042559436453,0.263128,0.15473798288591362,6814,overlap_spi3_lead1,isotonic
2025-09-01,0.0,0.15121712,0.12241200243841864,6814,overlap_spi3_lead1,isotonic
2021-01-01,0.22975352112676056,0.13096584,0.18396126760563383,6816,strict_spi3_lead3,isotonic
2021-02-01,0.460093896713615,0.08240658,0.14759389671361503,6816,strict_spi3_lead3,isotonic
2021-03-01,0.2847711267605634,0.07874851,0.16026408450704224,6816,strict_spi3_lead3,isotonic
2021-04-01,0.9925176056338029,0.21166237,0.18302230046948356,6816,strict_spi3_lead3,isotonic
2021-05-01,0.7546948356807511,0.24811262,0.20348591549295775,6816,strict_spi3_lead3,isotonic
2021-06-01,0.8597417840375586,0.094331436,0.1815669014084507,6816,strict_spi3_lead3,isotonic
2021-07-01,0.5308098591549296,0.17025825,0.17277582159624413,6816,strict_spi3_lead3,isotonic
2021-08-01,0.5217136150234741,0.20842297,0.14942488262910797,6816,strict_spi3_lead3,isotonic
2021-09-01,0.08890845070422536,0.09915872,0.12237608342361864,6816,strict_spi3_lead3,isotonic
2021-10-01,0.0,0.2179582,0.1280960014449888,6814,strict_spi3_lead3,isotonic
2021-11-01,0.0,0.15453798,0.1186527737012034,6814,strict_spi3_lead3,isotonic
2021-12-01,0.0,0.2516729,0.13778758664288457,6814,strict_spi3_lead3,isotonic
2022-01-01,0.08318661971830986,0.2664681,0.18396126760563383,6816,strict_spi3_lead3,isotonic
2022-02-01,0.6898474178403756,0.09766678,0.14759389671361503,6816,strict_spi3_lead3,isotonic
2022-03-01,1.0,0.22821179,0.16026408450704224,6816,strict_spi3_lead3,isotonic
2022-04-01,0.9995598591549296,0.08240658,0.18302230046948356,6816,strict_spi3_lead3,isotonic
2022-05-01,0.7539612676056338,0.08283021,0.20348591549295775,6816,strict_spi3_lead3,isotonic
2022-06-01,0.4636150234741784,0.17431697,0.1815669014084507,6816,strict_spi3_lead3,isotonic
2022-07-01,0.47139084507042256,0.2664681,0.17277582159624413,6816,strict_spi3_lead3,isotonic
2022-08-01,0.02420774647887324,0.22087677,0.14942488262910797,6816,strict_spi3_lead3,isotonic
2022-09-01,0.0038145539906103286,0.2541682,0.12237608342361864,6816,strict_spi3_lead3,isotonic
2022-10-01,0.13795127678309363,0.14824608,0.1280960014449888,6814,strict_spi3_lead3,isotonic
2022-11-01,0.1938655708834752,0.20949271,0.1186527737012034,6814,strict_spi3_lead3,isotonic
2022-12-01,0.0,0.2664681,0.13778758664288457,6814,strict_spi3_lead3,isotonic
2023-01-01,0.0,0.2664681,0.18396126760563383,6816,strict_spi3_lead3,isotonic
2023-02-01,0.0,0.1463207,0.14759389671361503,6816,strict_spi3_lead3,isotonic
2023-03-01,0.0,0.031312376,0.16026408450704224,6816,strict_spi3_lead3,isotonic
2023-04-01,0.005428403755868545,0.08240658,0.18302230046948356,6816,strict_spi3_lead3,isotonic
2023-05-01,0.0008802816901408451,0.08336078,0.20348591549295775,6816,strict_spi3_lead3,isotonic
2023-06-01,0.4948650234741784,0.2664681,0.1815669014084507,6816,strict_spi3_lead3,isotonic
2023-07-01,0.007482394366197183,0.2664681,0.17277582159624413,6816,strict_spi3_lead3,isotonic
2023-08-01,0.00044014084507042255,0.06916495,0.14942488262910797,6816,strict_spi3_lead3,isotonic
2023-09-01,0.008215962441314555,0.1814631,0.12237608342361864,6816,strict_spi3_lead3,isotonic
2023-10-01,0.24977986498385676,0.11672888,0.1280960014449888,6814,strict_spi3_lead3,isotonic
2023-11-01,0.5278837687114764,0.22484374,0.1186527737012034,6814,strict_spi3_lead3,isotonic
2023-12-01,0.30114470208394484,0.0822024,0.13778758664288457,6814,strict_spi3_lead3,isotonic
2024-01-01,0.01232394366197183,0.14757219,0.18396126760563383,6816,strict_spi3_lead3,isotonic
2024-02-01,0.0,0.057061747,0.14759389671361503,6816,strict_spi3_lead3,isotonic
2024-03-01,0.0,0.06826958,0.16026408450704224,6816,strict_spi3_lead3,isotonic
2024-04-01,0.0,0.08240658,0.18302230046948356,6816,strict_spi3_lead3,isotonic
2024-05-01,0.06836854460093897,0.13963409,0.20348591549295775,6816,strict_spi3_lead3,isotonic
2024-06-01,0.21919014084507044,0.12707168,0.1815669014084507,6816,strict_spi3_lead3,isotonic
2024-07-01,0.1216255868544601,0.029072573,0.17277582159624413,6816,strict_spi3_lead3,isotonic
2024-08-01,0.11018192488262911,0.26645982,0.14942488262910797,6816,strict_spi3_lead3,isotonic
2024-09-01,0.09697769953051644,0.17302065,0.12237608342361864,6816,strict_spi3_lead3,isotonic
2024-10-01,0.49060757264455535,0.22729877,0.1280960014449888,6814,strict_spi3_lead3,isotonic
