target_time,y_true_dry_frac,xgb_prob_dry,xgb_cal_prob_dry,clim_prob_dry,persistence_prob_dry
2025-03-01,0.09345657276995305,0.4271361,0.2498405,0.16026408450704224,0.03198356807511737
2025-04-01,0.011150234741784037,0.2929572,0.19232112,0.18302230046948356,0.20980046948356806
2025-05-01,0.15610328638497653,0.18782532,0.15809408,0.20348591549295775,0.2943075117370892
2025-06-01,0.6314553990610329,0.29551408,0.20067899,0.1815669014084507,0.09345657276995305
2025-07-01,0.15551643192488263,0.40782666,0.25183538,0.17277582159624413,0.011150234741784037
2025-08-01,0.2125880281690141,0.2936989,0.18627691,0.14942488262910797,0.15610328638497653
2025-09-01,0.0,0.28525212,0.19080824,0.12237608342361864,0.6314553990610329
2025-10-01,0.0007337833871441151,0.19249609,0.15018788,0.1280960014449888,0.15541532139712358
2025-11-01,0.012327560904021134,0.521752,0.27209735,0.1186527737012034,0.21265042559436453
2025-12-01,0.00044027003228646906,0.49826086,0.270373,0.13778758664288457,0.0
2026-01-01,0.032130281690140844,0.44447607,0.25883234,0.18396126760563383,0.0007335680751173709
2026-02-01,0.014084507042253521,0.4045416,0.24595064,0.14759389671361503,0.01232394366197183
