forecast,bs,bss,bss_ci_low,bss_ci_high,bss_vs_persistence_raw,bss_vs_persistence_selected
cfsv2_raw_isotonic,0.04467371787309752,0.03972511599218054,-0.5267930929060006,0.3920082235673692,0.11223477213956756,-0.010135809266491158
cfsv2_anom_isotonic,0.05306757176645235,-0.14070327585818432,-1.4082913754705035,0.44228347319647676,-0.05456960343152817,-0.1999326920671205
cfsv2_selected,0.05306757176645235,-0.14070327585818432,-1.374710735583541,0.4383510851336927,-0.05456960343152817,-0.1999326920671205
persistence_raw,0.05032154501113303,-0.08167661209500143,-1.2310661481565837,0.5884702201095564,0.0,-0.13784115165332533
persistence_isotonic,0.04422545707545729,0.049360615474941194,-0.8873994905031524,0.5964507993306639,0.12114270208371092,0.0
persistence_selected,0.04422545707545729,0.049360615474941194,-0.8970827920969793,0.5765000210825214,0.12114270208371092,0.0
