region,region_name,model,train_rows,val_rows,test_rows,test_months,best_iteration,selected_calibration,climatology_bs,raw_bs,raw_bss,raw_bss_ci_low,raw_bss_ci_high,selected_bs,selected_bss,selected_bss_ci_low,selected_bss_ci_high,pixel_dry_roc_auc_raw,scores_path
mediterranean_spain_country_masked,Mediterranean Spain bounding box (country-mask sensitivity),spatial,4998816,784128,1029168,63,22,isotonic,0.04943678378900038,0.07940931046368233,-0.6062798664776976,-1.7198052503722185,-0.13464345610416123,0.048274957945655686,0.023501242481781315,-0.19910374344260517,0.304857908720377,0.4800319781877001,/Users/ishtisdream/chirps-drought-classifier/outputs/multiregion/mediterranean_spain_country_masked/spatial_scores.txt
mediterranean_spain_country_masked,Mediterranean Spain bounding box (country-mask sensitivity),tabular,4998816,784128,1029168,63,21,isotonic,0.04943678378900038,0.08092280298647841,-0.6368945708900189,-1.8115551694520662,-0.14972296508253702,0.048556242677930794,0.01781145623930136,-0.2305514022870592,0.3000333313409598,0.48015369369785266,/Users/ishtisdream/chirps-drought-classifier/outputs/multiregion/mediterranean_spain_country_masked/tabular_scores.txt
