target_time,y_true_dry_frac,xgb_raw_prob_dry,xgb_isotonic_prob_dry,xgb_platt_prob_dry,xgb_selected_prob_dry,clim_prob_dry
2021-01-01,0.00422158154859967,0.47045073,0.15312102,0.1303728493557642,0.15312102,0.17927100494233938
2021-02-01,0.15516886326194398,0.49428985,0.1663483,0.13154103751745078,0.1663483,0.15333607907743
2021-03-01,0.0002574135090609555,0.4838036,0.16644655,0.1310255270870152,0.16644655,0.16112644151565075
2021-04-01,0.5250205930807249,0.35427234,0.13459828,0.12479323661117916,0.13459828,0.14122940691927513
2021-05-01,0.0,0.2370736,0.10999924,0.11912295515716927,0.10999924,0.1667154036243822
2021-06-01,0.28511120263591433,0.3785361,0.118828006,0.1258027945502787,0.118828006,0.1535976112026359
2021-07-01,0.10512767710049424,0.19291072,0.10874254,0.11704276197938117,0.10874254,0.18038944683817007
2021-08-01,0.23450370675453047,0.20030077,0.10874254,0.11737608027313352,0.10874254,0.15513124128754277
2021-09-01,0.1944501647446458,0.10148798,0.10874254,0.11293330353570724,0.10874254,0.1561232733493854
2021-10-01,0.10152388797364086,0.515706,0.16106494,0.132671097693367,0.16106494,0.16660000316816626
2021-11-01,0.10198723228995057,0.52061164,0.16192709,0.13296433605914665,0.16192709,0.14178930110252186
2021-12-01,0.515650741350906,0.38729665,0.1323718,0.12625971749116302,0.1323718,0.14863254023571157
2022-01-01,0.4216948105436573,0.5635271,0.17528915,0.1351254496386834,0.17528915,0.17927100494233938
2022-02-01,0.2830004118616145,0.5911553,0.18256457,0.13648750935942558,0.18256457,0.15333607907743
2022-03-01,0.4958299011532125,0.5676378,0.18043062,0.13528581091168557,0.18043062,0.16112644151565075
2022-04-01,0.6709225700164745,0.3171205,0.109238416,0.12284741171646003,0.109238416,0.14122940691927513
2022-05-01,0.0043245469522240525,0.5452689,0.16794,0.1343042701317735,0.16794,0.1667154036243822
2022-06-01,0.12046952224052718,0.23723896,0.11242015,0.11915654614567536,0.11242015,0.1535976112026359
2022-07-01,0.1812191103789127,0.40896225,0.13399917,0.1274374612757857,0.13399917,0.18038944683817007
2022-08-01,0.43075576606260296,0.46045062,0.16239491,0.12982272580090204,0.16239491,0.15513124128754277
2022-09-01,0.6763797364085667,0.48575467,0.16226724,0.13112326834323862,0.16226724,0.1561232733493854
2022-10-01,0.453665568369028,0.64424056,0.18218006,0.13930028186534954,0.18218006,0.16660000316816626
2022-11-01,0.0839168039538715,0.55720544,0.16910829,0.13479881412413325,0.16910829,0.14178930110252186
2022-12-01,0.05848434925864909,0.48750418,0.16513386,0.13123454731664602,0.16513386,0.14863254023571157
2023-01-01,0.03222817133443163,0.2714796,0.10874254,0.12069057569836253,0.10874254,0.17927100494233938
2023-02-01,0.1326194398682043,0.14445788,0.108804755,0.11486113665643503,0.108804755,0.15333607907743
2023-03-01,0.4323002471169687,0.344542,0.11739046,0.12418065846762649,0.11739046,0.16112644151565075
2023-04-01,0.30096787479406917,0.109817445,0.10874254,0.11331186594492151,0.10874254,0.14122940691927513
2023-05-01,0.05004118616144975,0.33694842,0.11822427,0.12381106171363315,0.11822427,0.1667154036243822
2023-06-01,0.030117380560131794,0.1735878,0.10874254,0.11618759320453656,0.10874254,0.1535976112026359
2023-07-01,0.016011120263591434,0.13515437,0.10873993,0.11444616279118212,0.10873993,0.18038944683817007
2023-08-01,0.38081754530477757,0.16535135,0.10874254,0.11579066621129695,0.10874254,0.15513124128754277
2023-09-01,0.03737644151565074,0.25487018,0.11228914,0.11998075508560814,0.11228914,0.1561232733493854
2023-10-01,0.03258855024711697,0.060095552,0.10874254,0.11110903161429013,0.10874254,0.16660000316816626
2023-11-01,0.29149505766062606,0.03215652,0.027733216,0.1098958192989125,0.027733216,0.14178930110252186
2023-12-01,0.20119439868204284,0.07091771,0.10874122,0.11158822735223613,0.10874122,0.14863254023571157
2024-01-01,0.0,0.17526767,0.10874254,0.11624440068348466,0.10874254,0.17927100494233938
2024-02-01,0.002522652388797364,0.062213406,0.10862736,0.11120178765013036,0.10862736,0.15333607907743
2024-03-01,0.24840403624382207,0.05555423,0.09853428,0.11091487639965161,0.09853428,0.16112644151565075
2024-04-01,0.3171334431630972,0.111219026,0.10874254,0.11336217858198301,0.10874254,0.14122940691927513
2024-05-01,0.0032948929159802307,0.28906772,0.10874254,0.12150889075265905,0.10874254,0.1667154036243822
2024-06-01,0.08319604612850082,0.261989,0.1098442,0.12025277936508831,0.1098442,0.1535976112026359
2024-07-01,0.14198929159802307,0.20547616,0.10877449,0.11762760366797782,0.10877449,0.18038944683817007
2024-08-01,0.2315177100494234,0.26460233,0.10874254,0.12035611966186459,0.10874254,0.15513124128754277
2024-09-01,0.09230848434925865,0.3496788,0.10938,0.12438866992761674,0.10938,0.1561232733493854
2024-10-01,0.672672981878089,0.18648335,0.10874254,0.11674520854071484,0.10874254,0.16660000316816626
2024-11-01,0.0,0.12899765,0.10874254,0.11415266676070182,0.10874254,0.14178930110252186
2024-12-01,0.7367174629324547,0.16941026,0.10874254,0.11597207664060404,0.10874254,0.14863254023571157
2025-01-01,0.39605642504118616,0.3010721,0.11391591,0.1221176912814472,0.11391591,0.17927100494233938
2025-02-01,0.3477141680395387,0.48665476,0.15425362,0.13122123808011307,0.15425362,0.15333607907743
2025-03-01,0.4544378088962109,0.4321836,0.14153507,0.1284679893577506,0.14153507,0.16112644151565075
2025-04-01,0.02841845140032949,0.0881902,0.10874254,0.11234452776510026,0.10874254,0.14122940691927513
2025-05-01,0.004427512355848435,0.30373317,0.10874929,0.12222358997027871,0.10874929,0.1667154036243822
