target_time,y_true_dry_frac,xgb_raw_prob_dry,xgb_isotonic_prob_dry,xgb_platt_prob_dry,xgb_selected_prob_dry,clim_prob_dry
2021-01-01,0.009126090221221048,0.48513526,0.17921406,0.2144847257599004,0.17921406,0.14504707445272338
2021-02-01,0.00028880032345636225,0.14425133,0.1521773,0.12410590750764863,0.1521773,0.15014844336625657
2021-03-01,0.05238837867498412,0.15479733,0.15229511,0.12654570178086005,0.15229511,0.16406168774909027
2021-04-01,0.0008664009703690869,0.6728946,0.34233317,0.2815152346580364,0.34233317,0.15254895165482585
2021-05-01,0.06116790850805753,0.22295949,0.15276238,0.14219982349797197,0.15276238,0.12629815745393635
2021-06-01,0.002425922717033443,0.33833805,0.15641814,0.17052948641698168,0.15641814,0.12089874660659619
2021-07-01,0.2805406342055103,0.38532823,0.17135538,0.18453218726818327,0.17135538,0.13789104674566466
2021-08-01,0.10102235314503552,0.34535733,0.16474906,0.17352213506771103,0.16474906,0.13869524456944315
2021-09-01,0.00017328019407381737,0.35861844,0.16777304,0.17691621335482666,0.16777304,0.1443779463186845
2021-10-01,0.15358401201409347,0.14475776,0.15238376,0.12447054949523417,0.15238376,0.12382424945239014
2021-11-01,0.40755501646161846,0.07851453,0.078271694,0.11103830225783624,0.078271694,0.16628678316427406
2021-12-01,0.12741870270894703,0.07525555,0.091041505,0.11028808162705162,0.091041505,0.15183343774575797
2022-01-01,0.8028648992086871,0.12063133,0.14120273,0.1192783312144691,0.14120273,0.14504707445272338
2022-02-01,0.2186796049211575,0.47058037,0.1919807,0.21068378381522396,0.1919807,0.15014844336625657
2022-03-01,0.0,0.16454548,0.15239388,0.12855932646723803,0.15239388,0.16406168774909027
2022-04-01,0.01316929474961012,0.062789544,0.048374943,0.10791634206531996,0.048374943,0.15254895165482585
2022-05-01,0.4545717091203142,0.124705136,0.14979765,0.12014185507889617,0.14979765,0.12629815745393635
2022-06-01,0.2348524230347138,0.21226269,0.15240987,0.13894400660377113,0.15240987,0.12089874660659619
2022-07-01,0.24444059377346503,0.48087272,0.19784029,0.21426645017450588,0.19784029,0.13789104674566466
2022-08-01,0.01409345578467048,0.41999403,0.17380346,0.19477441910505802,0.17380346,0.13869524456944315
2022-09-01,0.004216484722462889,0.097325906,0.122114494,0.1147142356696505,0.122114494,0.1443779463186845
2022-10-01,0.0452838907179576,0.11683405,0.14769864,0.1185790563180566,0.14769864,0.12382424945239014
2022-11-01,0.11205452550106856,0.18886037,0.15239856,0.13398771119814426,0.15239856,0.16628678316427406
2022-12-01,5.7760064691272456e-05,0.1227552,0.13836035,0.11974329305678957,0.13836035,0.15183343774575797
2023-01-01,0.25870732975220934,0.10709139,0.15115277,0.11644453194040545,0.15115277,0.14504707445272338
2023-02-01,0.2944030497314157,0.4210444,0.17645475,0.19484738447033453,0.17645475,0.15014844336625657
2023-03-01,0.31756483567261595,0.4593418,0.1801486,0.2066276203064217,0.1801486,0.16406168774909027
2023-04-01,0.7702882227228095,0.25643846,0.15331773,0.14964681712748096,0.15331773,0.15254895165482585
2023-05-01,0.12886270432622884,0.32506862,0.15909323,0.1671742054381669,0.15909323,0.12629815745393635
2023-06-01,0.00017328019407381737,0.16329168,0.15243062,0.1281435712249169,0.15243062,0.12089874660659619
2023-07-01,0.250794200889505,0.1791783,0.15239537,0.1315932592855212,0.15239537,0.13789104674566466
2023-08-01,0.3456939871772656,0.14384381,0.15221882,0.12406159765177477,0.15221882,0.13869524456944315
2023-09-01,0.004158724657771617,0.10456979,0.13322207,0.11599068129923627,0.13322207,0.1443779463186845
2023-10-01,0.014555536302200658,0.06824548,0.08784597,0.10898241667127766,0.08784597,0.12382424945239014
2023-11-01,0.720787847282389,0.09698931,0.13598777,0.11450385827112344,0.13598777,0.16628678316427406
2023-12-01,0.02333506613527407,0.19759136,0.15240987,0.13581952008224651,0.15240987,0.15183343774575797
2024-01-01,0.0,0.38556314,0.16984695,0.1850723658123563,0.16984695,0.14504707445272338
2024-02-01,0.0,0.261969,0.15398353,0.1512573030956563,0.15398353,0.15014844336625657
2024-03-01,0.0,0.15666968,0.11811702,0.12826782647308416,0.11811702,0.16406168774909027
2024-04-01,0.22797897533645237,0.113540806,0.075655475,0.11971209912566853,0.075655475,0.15254895165482585
