time,zone,n_pixels,spi12_mean
2015-02-01,0,20626,-0.31813716888427734
2015-03-01,0,20626,-0.4657275974750519
2015-04-01,0,20626,-0.04390491172671318
2015-05-01,0,20626,-0.011883249506354332
2015-06-01,0,20626,-0.042317457497119904
2015-07-01,0,20626,-0.023250021040439606
2015-08-01,0,20626,-0.03738309070467949
2015-09-01,0,20626,-0.05992620065808296
2015-10-01,0,20626,0.0007773363031446934
2015-11-01,0,20626,0.22471120953559875
2015-12-01,0,20626,0.31022515892982483
2016-01-01,0,20626,0.381828248500824
2016-02-01,0,20626,0.41197144985198975
2016-03-01,0,20626,0.28178495168685913
2016-04-01,0,20626,0.25614479184150696
2016-05-01,0,20626,0.18901897966861725
2016-06-01,0,20626,0.18404920399188995
2016-07-01,0,20626,0.16657160222530365
2016-08-01,0,20626,0.15051209926605225
2016-09-01,0,20626,0.14947161078453064
2016-10-01,0,20626,-0.26304981112480164
2016-11-01,0,20626,-0.734969973564148
2016-12-01,0,20626,-0.7818219065666199
2017-01-01,0,20626,-0.7800527811050415
2017-02-01,0,20626,-0.7613605856895447
2017-03-01,0,20626,-0.7646518349647522
2017-04-01,0,20626,-1.132156252861023
2017-05-01,0,20626,-0.9594970345497131
2017-06-01,0,20626,-0.9445232152938843
2017-07-01,0,20626,-0.9214869737625122
2017-08-01,0,20626,-0.9074453115463257
2017-09-01,0,20626,-0.8683713674545288
2017-10-01,0,20626,-0.734966516494751
2017-11-01,0,20626,-0.49086833000183105
2017-12-01,0,20626,-0.5381388068199158
2018-01-01,0,20626,-0.4640093147754669
2018-02-01,0,20626,-0.47182708978652954
2018-03-01,0,20626,0.17562587559223175
2018-04-01,0,20626,0.9031832218170166
2018-05-01,0,20626,0.9640756845474243
2018-06-01,0,20626,0.9643746614456177
2018-07-01,0,20626,0.9809294939041138
2018-08-01,0,20626,0.9805770516395569
2018-09-01,0,20626,0.9865147471427917
2018-10-01,0,20626,1.132677435874939
2018-11-01,0,20626,0.7773332595825195
2018-12-01,0,20626,1.0439344644546509
2019-01-01,0,20626,1.0259641408920288
2019-02-01,0,20626,0.9986305832862854
2019-03-01,0,20626,0.4797631502151489
2019-04-01,0,20626,-0.48288553953170776
2019-05-01,0,20626,-0.44547924399375916
2019-06-01,0,20626,-0.42427483201026917
2019-07-01,0,20626,-0.39846163988113403
2019-08-01,0,20626,-0.39847105741500854
2019-09-01,0,20626,-0.39639124274253845
2019-10-01,0,20626,0.5078310966491699
2019-11-01,0,20626,1.1856309175491333
2019-12-01,0,20626,1.23743736743927
2020-01-01,0,20626,1.3533294200897217
2020-02-01,0,20626,1.3574362993240356
2020-03-01,0,20626,1.6212352514266968
2020-04-01,0,20626,2.0247180461883545
2020-05-01,0,20626,1.883268117904663
2020-06-01,0,20626,1.862795114517212
2020-07-01,0,20626,1.86385977268219
2020-08-01,0,20626,1.8717989921569824
2020-09-01,0,20626,1.8800991773605347
2020-10-01,0,20626,1.3578721284866333
2020-11-01,0,20626,0.9065942764282227
2020-12-01,0,20626,0.6744062900543213
2021-01-01,0,20626,0.5161030292510986
2021-02-01,0,20626,0.486139178276062
2021-03-01,0,20626,0.05776391923427582
2021-04-01,0,20626,-0.5899209380149841
2021-05-01,0,20626,-0.3573884665966034
2021-06-01,0,20626,-0.38269075751304626
2021-07-01,0,20626,-0.40217846632003784
2021-08-01,0,20626,-0.41619089245796204
2021-09-01,0,20626,-0.43348458409309387
2021-10-01,0,20626,-0.6965152621269226
2021-11-01,0,20626,-0.858677089214325
2021-12-01,0,20626,-0.5703397989273071
2022-01-01,0,20626,-0.4729052782058716
2022-02-01,0,20626,-0.4806390106678009
2022-03-01,0,20626,-0.4401230216026306
2022-04-01,0,20626,-0.5177226662635803
2022-05-01,0,20626,-0.7517997026443481
2022-06-01,0,20626,-0.7302111387252808
2022-07-01,0,20626,-0.7230449914932251
2022-08-01,0,20626,-0.729731559753418
2022-09-01,0,20626,-0.7713034749031067
2022-10-01,0,20626,-0.8490175604820251
2022-11-01,0,20626,-0.9374566078186035
2022-12-01,0,20626,-1.2300808429718018
2023-01-01,0,20626,-1.2057273387908936
2023-02-01,0,20626,-1.2362349033355713
2023-03-01,0,20626,-0.43771475553512573
2023-04-01,0,20626,0.15242910385131836
2023-05-01,0,20626,0.16288889944553375
2023-06-01,0,20626,0.14624831080436707
2023-07-01,0,20626,0.15111412107944489
2023-08-01,0,20626,0.1601109355688095
2023-09-01,0,20626,0.17298239469528198
2023-10-01,0,20626,0.726378321647644
2023-11-01,0,20626,1.9835447072982788
2023-12-01,0,20626,2.005373239517212
2024-01-01,0,20626,1.9532822370529175
2024-02-01,0,20626,1.9709633588790894
2024-03-01,0,20626,1.51715886592865
2024-04-01,0,20626,1.4254233837127686
2024-05-01,0,20626,1.6025251150131226
2024-06-01,0,20626,1.5959042310714722
2024-07-01,0,20626,1.5987389087677002
2024-08-01,0,20626,1.6251055002212524
2024-09-01,0,20626,1.63180673122406
2024-10-01,0,20626,1.40312922000885
2024-11-01,0,20626,0.397509902715683
2024-12-01,0,20626,0.31998705863952637
2025-01-01,0,20626,0.2959710955619812
2025-02-01,0,20626,0.23343326151371002
2025-03-01,0,20626,0.5114516019821167
2025-04-01,0,20626,0.27136746048927307
2025-05-01,0,20626,0.17686499655246735
2025-06-01,0,20626,0.2151293158531189
2025-07-01,0,20626,0.20221218466758728
2025-08-01,0,20626,0.16312363743782043
2025-09-01,0,20626,0.16199560463428497
2025-10-01,0,20626,0.11960787326097488
2025-11-01,0,20626,-0.49595555663108826
2025-12-01,0,20626,-0.40497666597366333
2026-01-01,0,20626,-0.38271644711494446
2026-02-01,0,20626,-0.2693052291870117
2026-03-01,0,20626,-0.04044501483440399
1991-01-01,1,11142,
1991-02-01,1,11142,
1991-03-01,1,11142,
1991-04-01,1,11142,
1991-05-01,1,11142,
1991-06-01,1,11142,
1991-07-01,1,11142,
1991-08-01,1,11142,
1991-09-01,1,11142,
1991-10-01,1,11142,
1991-11-01,1,11142,
1991-12-01,1,11142,-0.6208123564720154
1992-01-01,1,11142,-0.3978166878223419
1992-02-01,1,11142,-0.4066714644432068
1992-03-01,1,11142,-0.8775917291641235
1992-04-01,1,11142,-0.6620306372642517
1992-05-01,1,11142,-0.6720768213272095
1992-06-01,1,11142,-0.712007462978363
1992-07-01,1,11142,-1.2146838903427124
1992-08-01,1,11142,-0.48731157183647156
1992-09-01,1,11142,-0.2928110361099243
1992-10-01,1,11142,-0.12187612056732178
1992-11-01,1,11142,-0.03007001243531704
1992-12-01,1,11142,-0.07577887922525406
1993-01-01,1,11142,-0.05396931990981102
1993-02-01,1,11142,0.06220405921339989
1993-03-01,1,11142,0.009559656493365765
1993-04-01,1,11142,0.43961894512176514
