target_time,y_true_dry_frac,xgb_prob_dry,xgb_cal_prob_dry,clim_prob_dry,persistence_prob_dry
2021-01-01,0.3911065453478133,0.32613358,0.22671594,0.16949809216319342,0.5785148224244203
2021-02-01,0.7770766069856179,0.49269974,0.31779015,0.1422307014969181,0.06310537129439389
2021-03-01,0.8547108893454652,0.2096748,0.18273737,0.1637745817434693,0.034047549163486936
2021-04-01,0.9245892018779343,0.26642972,0.18273737,0.18570422535211267,0.400674882629108
2021-05-01,0.835093896713615,0.22508512,0.18202321,0.2029577464788732,0.8022300469483568
2021-06-01,0.5944835680751174,0.23484245,0.18298757,0.16487676056338027,0.8273180751173709
2021-07-01,0.971830985915493,0.22249389,0.18141058,0.18375586854460094,0.3909917840375587
2021-08-01,0.8418427230046949,0.38479787,0.18288629,0.1945070422535211,0.7771420187793427
2021-09-01,0.931924882629108,0.40414995,0.18958645,0.17824530516431927,0.8547535211267606
2021-10-01,0.0,0.22871032,0.18273737,0.14584507042253522,0.9245892018779343
2021-11-01,0.0,0.46033174,0.23074986,0.12301056338028168,0.835093896713615
2021-12-01,0.0,0.59436554,0.45852035,0.14687161430119178,0.5944835680751174
2022-01-01,0.003228646903434106,0.6207046,0.5520842,0.16949809216319342,0.971822717933666
2022-02-01,0.1485177575579689,0.62612844,0.4907455,0.1422307014969181,0.8417963017317288
2022-03-01,0.3903727619606692,0.45067975,0.21060842,0.1637745817434693,0.9319049016730261
2022-04-01,0.9411678403755869,0.5154445,0.36440974,0.18570422535211267,0.0
2022-05-01,0.9423415492957746,0.3931382,0.22383253,0.2029577464788732,0.0
2022-06-01,1.0,0.25771442,0.19366036,0.16487676056338027,0.0
2022-07-01,0.9986795774647887,0.26179218,0.18270117,0.18375586854460094,0.003227699530516432
2022-08-01,0.7426643192488263,0.18574707,0.1817001,0.1945070422535211,0.14847417840375587
2022-09-01,0.3757335680751174,0.2757805,0.18273737,0.17824530516431927,0.3902582159624413
2022-10-01,0.6307218309859155,0.33845985,0.18273737,0.14584507042253522,0.9411678403755869
2022-11-01,0.25425469483568075,0.23601928,0.18256812,0.12301056338028168,0.9423415492957746
2022-12-01,0.0,0.39652255,0.19731593,0.14687161430119178,1.0
2023-01-01,0.0,0.48188013,0.25578916,0.16949809216319342,0.9986791899031406
2023-02-01,0.0,0.4420325,0.21264687,0.1422307014969181,0.7425887877898444
2023-03-01,0.0,0.4246036,0.21121877,0.1637745817434693,0.3755503375403581
2023-04-01,0.0,0.35983154,0.18273737,0.18570422535211267,0.6307218309859155
2023-05-01,0.0,0.37108877,0.19877578,0.2029577464788732,0.25425469483568075
2023-06-01,0.0,0.32303277,0.20813058,0.16487676056338027,0.0
2023-07-01,0.0,0.2230138,0.18273737,0.18375586854460094,0.0
2023-08-01,0.0,0.4118551,0.22255324,0.1945070422535211,0.0
2023-09-01,0.517018779342723,0.23780994,0.20841697,0.17824530516431927,0.0
2023-10-01,0.2567488262910798,0.2625167,0.18274878,0.14584507042253522,0.0
2023-11-01,0.383362676056338,0.3252605,0.18273737,0.12301056338028168,0.0
2023-12-01,0.2862382629107981,0.2932874,0.18273737,0.14687161430119178,0.0
2024-01-01,0.04608159671265043,0.26350883,0.18373793,0.16949809216319342,0.0
2024-02-01,0.001174053419430584,0.17145619,0.17145795,0.1422307014969181,0.0
2024-03-01,0.0,0.13010119,0.11807936,0.1637745817434693,0.5171705312591723
2024-04-01,0.0,0.04045817,0.0,0.18570422535211267,0.2567488262910798
2024-05-01,0.0,0.05026357,4.6854282e-05,0.2029577464788732,0.383362676056338
2024-06-01,0.0,0.06240075,0.02461116,0.16487676056338027,0.2862382629107981
2024-07-01,0.0,0.06901492,0.05564086,0.18375586854460094,0.04606807511737089
2024-08-01,0.07262323943661972,0.066134624,0.04168548,0.1945070422535211,0.0011737089201877935
2024-09-01,0.2709800469483568,0.27486122,0.21392792,0.17824530516431927,0.0
2024-10-01,0.4061032863849765,0.17487605,0.15383595,0.14584507042253522,0.0
2024-11-01,0.07423708920187794,0.2089947,0.1820292,0.12301056338028168,0.0
2024-12-01,0.04401408450704225,0.3551167,0.18638815,0.14687161430119178,0.0
2025-01-01,0.30114470208394484,0.3610013,0.18746972,0.16949809216319342,0.0
2025-02-01,0.2239506897563839,0.44323024,0.27311075,0.1422307014969181,0.0726445553272674
2025-03-01,0.17493395949515703,0.5777656,0.5079537,0.1637745817434693,0.2710595832110361
2025-04-01,0.18705985915492956,0.6785651,0.52586067,0.18570422535211267,0.4061032863849765
2025-05-01,0.30061619718309857,0.5706925,0.4719292,0.2029577464788732,0.07423708920187794
2025-06-01,0.2762617370892019,0.38233986,0.19423747,0.16487676056338027,0.04401408450704225
2025-07-01,0.018339201877934273,0.29086068,0.18273737,0.18375586854460094,0.3012030516431925
2025-08-01,0.153462441314554,0.34287864,0.18273737,0.1945070422535211,0.22403169014084506
2025-09-01,0.3653169014084507,0.71171933,0.53889775,0.17824530516431927,0.1750293427230047
2025-10-01,0.011296948356807512,0.6153739,0.49545142,0.14584507042253522,0.18705985915492956
2025-11-01,0.011296948356807512,0.5519733,0.43722305,0.12301056338028168,0.30061619718309857
2025-12-01,0.0,0.25932685,0.1834293,0.14687161430119178,0.2762617370892019
2026-01-01,0.005283240387437629,0.32541755,0.18623652,0.16949809216319342,0.018344584678602876
2026-02-01,0.011006750807161726,0.62099475,0.552912,0.1422307014969181,0.15350748459054886
